match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9327555,r1,195,0.5924087558790042,0.0,0.0384615384615384,136.25,0.0,,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094322,r1,46759,0.5282886040872166,0.8947368421052632,1.0,151.9,0.0,139.6153846153846,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9085110,r1,8987,0.5258061130595691,0.6666666666666666,2.9047619047619047,146.82142857142858,66.67,159.46666666666667,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9084788,r1,8301,0.5170683386648287,0.9,0.6721311475409836,171.07142857142858,50.0,178.21428571428572,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9150147,r1,216,0.5258061130595691,0.5,1.4878048780487805,155.375,33.33,166.2,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9076976,r1,42573,0.5498545656739493,1.6,1.4878048780487805,163.25,100.0,156.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
8938411,r1,20,0.5335262395503003,0.6538461538461539,0.6721311475409836,141.13333333333333,50.0,157.86666666666667,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9262147,r1,36070,0.5123187521861288,1.0,1.6557377049180328,135.5,66.67,157.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9027437,r1,18570,0.5314918364919042,1.1666666666666667,0.6039603960396039,155.625,66.67,163.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9097241,r1,23113,0.5924087558790042,0.0,0.0123456790123456,142.5,0.0,,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9680236,r1,49650,0.5282886040872166,0.8888888888888888,0.6731372549019607,147.63636363636363,0.0,151.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9657101,r1,251,0.6090191966911545,0.0,0.0123456790123456,126.0,0.0,81.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9615087,r1,41,0.5282886040872166,0.8,1.0,151.625,60.0,174.26666666666668,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9272514,r1,33935,0.5170683386648287,0.9090909090909092,1.0,142.60714285714286,0.0,172.2,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9459820,r1,20,0.5232331939826319,1.0588235294117647,1.975609756097561,152.13333333333333,50.0,169.73333333333332,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9684408,r1,13957,0.5032900184687508,1.125,1.0,130.5,0.0,146.6153846153846,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9639118,r1,188,0.5649388471996389,0.375,0.3442622950819672,162.4090909090909,50.0,152.6,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9516583,r1,30393,0.5335262395503003,0.7647058823529411,0.6721311475409836,185.33333333333331,60.0,184.2,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433801,r1,10366,0.5170683386648287,0.9090909090909092,0.7530864197530864,159.5,33.33,166.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9330579,r1,45947,0.5537953254098916,0.0,3.857142857142857,165.0,0.0,151.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9176327,r1,48,0.5924087558790042,0.2631578947368421,0.4059405940594059,140.0,0.0,121.14285714285714,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9250289,r1,251,0.6168966548275614,0.0,1.0,,0.0,,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9433283,r1,8987,0.5047625959378883,1.0,1.0,152.43333333333334,33.33,159.73333333333332,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433192,r1,8700,0.5507415159306229,0.4545454545454545,41.0,180.0,50.0,159.4,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9051041,r1,40550,0.5176274315066394,1.5,1.0,169.46666666666667,66.67,176.42857142857142,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9262084,r1,38814,0.561439841974754,0.7142857142857143,1.0,158.5,0.0,154.54545454545453,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9484705,r1,40606,0.5205596901846375,0.8333333333333334,1.4878048780487805,156.4,25.0,195.86666666666667,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9457475,r1,42573,0.5537953254098916,0.7142857142857143,4.809523809523809,152.86363636363637,0.0,176.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9830757,r1,76,0.5507164256872721,0.75,0.6721311475409836,127.5,50.0,143.46153846153845,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9272458,r1,33935,0.5314918364919042,1.0909090909090908,1.0,155.0,100.0,175.13333333333333,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9539725,r1,62,0.5749059555830444,1.7142857142857142,3.857142857142857,139.46666666666667,100.0,156.73333333333332,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9684359,r1,14454,0.5498545656739493,2.0,1.4878048780487805,160.75,100.0,166.06666666666666,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9263085,r1,76,0.5749059555830444,1.6,2.9047619047619047,148.0,33.33,159.93333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9094266,r1,46759,0.5335262395503003,0.75,0.6721311475409836,140.43333333333334,100.0,152.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9250324,r1,118,0.5645692199790979,3.0,26.0,148.5,0.0,107.5,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9587101,r1,38814,0.5335262395503003,0.6153846153846154,1.0,155.1818181818182,66.67,164.66666666666666,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9433248,r1,8917,0.5507415159306229,0.7272727272727273,1.9523809523809523,171.83333333333334,66.67,165.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9094315,r1,46752,0.5151877351512246,0.8125,0.0476190476190476,155.93333333333334,100.0,152.11111111111111,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9128615,r1,36014,0.5314918364919042,1.3,1.0657894736842106,163.9,100.0,164.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094217,r1,46759,0.5924087558790042,0.5555555555555556,0.3442622950819672,140.43333333333334,0.0,145.42857142857142,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094350,r1,46745,0.5924087558790042,0.631578947368421,0.5121951219512195,167.03333333333333,0.0,155.7,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094357,r1,46752,0.5205932306752448,1.1,1.0,141.13333333333333,33.33,149.55555555555554,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9388490,r1,18570,0.5472745054238213,1.25,2.9047619047619047,181.78571428571428,100.0,160.8,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9087231,r1,34,0.561439841974754,0.6875,1.0,158.0,0.0,122.6153846153846,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9344362,r1,22763,0.5597628836277875,0.8,0.5121951219512195,145.77777777777777,66.67,143.33333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9484649,r1,40592,0.5018377835070456,1.0,2.9047619047619047,187.5,100.0,186.06666666666663,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9085397,r1,8700,0.5314918364919042,2.5,1.0,154.64285714285714,0.0,165.8,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9084767,r1,6698,0.5335262395503003,0.6,1.0,150.25,100.0,165.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9128741,r1,30428,0.5047625959378883,1.0555555555555556,1.0,160.0909090909091,66.67,171.06666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9344355,r1,23750,0.5335262395503003,0.6,0.7530864197530864,145.77777777777777,50.0,152.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433486,r1,8056,0.5749059555830444,1.2857142857142858,21.0,143.07142857142858,66.67,166.33333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9094238,r1,46759,0.5749059555830444,1.5,2.9047619047619047,141.13333333333333,100.0,138.57142857142858,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433346,r1,6838,0.5170683386648287,0.9090909090909092,1.0,153.76666666666668,80.0,182.66666666666663,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9484698,r1,40578,0.5258061130595691,0.6428571428571429,1.4878048780487805,156.4,60.0,195.86666666666667,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9680278,r1,47487,0.5205932306752448,1.5,0.4117647058823529,139.13333333333333,100.0,160.33333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9084879,r1,8700,0.5597628836277875,0.8181818181818182,0.5121951219512195,165.45,100.0,161.8,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9084921,r1,8700,0.5176274315066394,1.1111111111111112,1.0,181.125,100.0,174.53333333333333,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9489332,r1,46731,0.561439841974754,0.6,0.7530864197530864,159.66666666666666,0.0,153.69230769230768,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9051125,r1,44904,0.5924087558790042,0.5333333333333333,0.2079207920792079,159.875,0.0,167.25,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9749690,r1,272,0.5929435243351299,0.0,51.0,,0.0,165.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9167934,r1,209,0.5749059555830444,2.0,21.0,127.5,100.0,141.88888888888889,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9272745,r1,33928,0.5205596901846375,0.8666666666666667,2.463414634146341,152.78571428571428,50.0,166.73333333333332,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9484607,r1,40578,0.6168966548275614,0.5714285714285714,0.6721311475409836,,0.0,164.4,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9097409,r1,23869,0.561439841974754,0.6666666666666666,0.7530864197530864,145.23333333333332,0.0,142.75,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9097283,r1,23841,0.5258061130595691,0.6666666666666666,1.4878048780487805,153.625,100.0,143.85714285714286,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094420,r1,46745,0.5855528089797787,1.5454545454545454,2.9047619047619047,167.03333333333333,0.0,149.75,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433094,r1,8987,0.5335262395503003,0.6923076923076923,1.0,150.06666666666666,66.67,163.66666666666666,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9272626,r1,33914,0.5314918364919042,1.25,0.6721311475409836,156.96666666666667,50.0,168.6,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9256554,r1,48,0.578438931227117,0.6470588235294118,1.9523809523809523,180.83333333333331,0.0,161.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9484621,r1,40578,0.6202524730317305,0.5,0.3442622950819672,,25.0,174.86666666666667,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9484523,r1,44904,0.5390126243505435,1.4,1.4878048780487805,142.5,60.0,170.8,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094413,r1,46780,0.5282886040872166,0.8571428571428571,1.0,143.33333333333334,0.0,142.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9299359,r1,195,0.5258061130595691,0.3333333333333333,1.7768715409263036,129.0,66.67,130.33333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9516562,r1,30414,0.5360592255088324,1.5,1.4878048780487805,169.5,75.0,180.33333333333331,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9151071,r1,27,0.5924087558790042,0.4782608695652174,0.0099009900990099,136.5,0.0,144.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
8887794,r1,33921,0.5335262395503003,0.75,1.0,164.0,33.33,160.53333333333333,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9084578,r1,10618,0.5537953254098916,0.5833333333333334,1.9523809523809523,169.13636363636363,0.0,164.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9128727,r1,30400,0.5314918364919042,2.6666666666666665,0.5121951219512195,160.0909090909091,66.67,162.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9051069,r1,40550,0.5649388471996389,0.375,0.3442622950819672,168.23333333333332,100.0,162.9,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9272598,r1,33928,0.5047625959378883,1.0,0.6721311475409836,158.71428571428572,66.67,183.33333333333331,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9516450,r1,30414,0.5335262395503003,0.7619047619047619,0.6721311475409836,156.35,50.0,174.93333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9097374,r1,23841,0.5258061130595691,0.5,2.9047619047619047,145.45833333333334,100.0,136.55555555555554,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9586989,r1,36084,0.5314918364919042,2.0,1.0,157.0,50.0,159.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9084802,r1,9876,0.5390126243505435,1.6666666666666667,1.4878048780487805,133.9090909090909,100.0,161.5,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9250352,r1,28594,0.561439841974754,0.0,1.0,153.0,0.0,127.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9344306,r1,23750,0.5739972494444423,2.0,1.975609756097561,152.28571428571428,100.0,144.5,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9262161,r1,36098,0.5498545656739493,1.2222222222222223,1.4878048780487805,156.0,33.33,168.8,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9684674,r1,15497,0.5032900184687508,5.0,0.7530864197530864,135.375,100.0,141.75,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9702776,r1,33963,0.5258061130595691,0.4615384615384615,3.857142857142857,163.3,60.0,163.8,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
8950773,r1,55,0.5739972494444423,1.3571428571428572,2.463414634146341,150.22222222222223,0.0,153.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094371,r1,46752,0.5093263349218566,0.9166666666666666,2.9047619047619047,145.1818181818182,0.0,144.54545454545453,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9440500,r1,55,0.5335262395503003,0.7142857142857143,1.0,154.95,40.0,159.06666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9085173,r1,9967,0.5749059555830444,1.8888888888888888,2.9047619047619047,146.82142857142858,50.0,174.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
8887752,r1,33942,0.5258061130595691,0.3333333333333333,1.4878048780487805,161.75,100.0,171.06666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9272472,r1,33942,0.5649388471996389,0.4545454545454545,0.5121951219512195,152.16666666666666,66.67,178.53333333333333,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9331181,train,11283,0.5314918364919042,1.6666666666666667,0.6721311475409836,157.17857142857142,100.0,139.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
8797060,train,20,0.5390126243505435,1.2857142857142858,1.9523809523809523,103.5,50.0,156.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433269,train,8987,0.5282886040872166,0.8571428571428571,0.6721311475409836,154.33333333333334,0.0,173.26666666666668,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9587073,train,36084,0.5632749457575642,2.1666666666666665,1.975609756097561,144.25,50.0,164.26666666666668,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9516457,train,48341,0.5455325233208727,0.8181818181818182,1.3278688524590163,189.0,0.0,164.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9457412,train,40424,0.5061656386607813,1.0,1.0,147.93333333333334,50.0,158.44444444444446,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9292548,train,55,0.5654832215266907,0.7,1.4878048780487805,,50.0,141.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9271758,train,47494,0.5093263349218566,0.9090909090909092,1.4878048780487805,129.93333333333334,40.0,156.15384615384616,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9331048,train,14860,0.5924087558790042,0.2727272727272727,0.5061728395061729,157.69230769230768,0.0,138.5,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9123162,train,55,0.5924087558790042,0.3478260869565217,0.5061728395061729,148.5,0.0,154.26666666666668,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9516415,train,30414,0.5335262395503003,0.7894736842105263,1.0,164.46666666666667,33.33,161.73333333333332,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9592470,train,30435,0.5739972494444423,1.3333333333333333,1.975609756097561,159.10714285714286,0.0,177.86666666666667,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9128510,train,30400,0.5110324173434719,1.7142857142857142,1.4878048780487805,183.625,100.0,148.86666666666667,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9085222,train,8987,0.5093263349218566,0.9090909090909092,2.9047619047619047,146.82142857142858,33.33,157.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9085320,train,8917,0.5335262395503003,0.6666666666666666,1.0,172.6818181818182,100.0,157.6,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9516632,train,30393,0.5390126243505435,1.125,1.4878048780487805,146.45,100.0,184.53333333333333,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9272689,train,33956,0.5855528089797787,1.4444444444444444,4.809523809523809,151.5,75.0,157.8,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9639125,train,188,0.5649388471996389,0.4666666666666667,0.3442622950819672,162.4090909090909,50.0,152.6,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433696,train,7727,0.5061656386607813,1.0666666666666669,1.0,146.2,25.0,186.2,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9657059,train,251,0.6090191966911545,0.3333333333333333,0.0123456790123456,132.0,0.0,,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9457468,train,40298,0.5537953254098916,0.6153846153846154,1.4878048780487805,157.16666666666666,0.0,163.3846153846154,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9866373,train,18360,0.5390126243505435,1.4,1.4878048780487805,,0.0,165.73333333333332,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9680264,train,47508,0.5749059555830444,1.125,3.857142857142857,137.8,80.0,148.6,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9352356,train,20,0.5314918364919042,1.15,1.0,149.06666666666666,50.0,169.73333333333332,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9433598,train,10618,0.5282886040872166,0.8666666666666667,0.7530864197530864,169.8,0.0,179.4,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9432989,train,10618,0.5335262395503003,0.6,1.0,148.96666666666667,50.0,172.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9027381,train,17653,0.6168966548275614,0.75,0.7530864197530864,108.5,0.0,150.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9271765,train,47508,0.5258061130595691,0.4545454545454545,1.975609756097561,129.93333333333334,66.67,150.85714285714286,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9076815,train,42573,0.6168966548275614,0.6,1.0,112.8846153846154,0.0,,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9331097,train,12046,0.5784142037389749,0.125,0.6721311475409836,127.9,0.0,168.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9290966,train,55,0.5205932306752448,2.571428571428572,1.0,145.13333333333333,100.0,173.26666666666668,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9051055,train,44904,0.56035020125625,1.7777777777777777,1.975609756097561,169.46666666666667,50.0,171.07692307692307,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9272437,train,33914,0.5649388471996389,0.75,0.5061728395061729,155.96666666666667,40.0,164.4,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9489444,train,46773,0.5314918364919042,1.5,1.0,151.1,0.0,149.53333333333333,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9176320,train,48,0.5632749457575642,3.6,1.975609756097561,,0.0,163.6,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9388483,train,17744,0.5818786382907342,0.6428571428571429,0.3442622950819672,133.22222222222223,66.67,153.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9290609,train,62,0.5176274315066394,1.2352941176470589,0.3442622950819672,172.86666666666667,33.33,161.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9407614,train,48943,0.5282886040872166,0.8571428571428571,1.0,140.26666666666668,0.0,,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9823057,train,237,0.5151238629295849,1.0,0.5061728395061729,146.5,66.67,152.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9516730,train,30435,0.5176274315066394,1.1875,1.0,171.7,100.0,171.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9692472,train,55,0.5314918364919042,3.0,1.0,160.33333333333334,100.0,179.93333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9027262,train,17583,0.5170683386648287,0.9166666666666666,1.0,157.83333333333334,100.0,162.6,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433878,train,8182,0.561439841974754,0.7777777777777778,0.7530864197530864,151.2,0.0,192.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9433640,train,8987,0.5498545656739493,1.7142857142857142,1.4878048780487805,154.66666666666666,50.0,164.53333333333333,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9085089,train,9967,0.561439841974754,0.5294117647058824,1.0,137.55555555555554,0.0,155.53333333333333,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9272724,train,33956,0.5855528089797787,1.3,4.809523809523809,149.39285714285714,80.0,164.33333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9407719,train,48950,0.5537953254098916,0.6190476190476191,1.4901960784313726,122.75,0.0,140.75,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9085299,train,8987,0.5855528089797787,1.4285714285714286,21.0,158.42307692307693,100.0,151.4,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9680285,train,47508,0.5632749457575642,1.5555555555555556,1.9803921568627447,137.16666666666666,0.0,146.66666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9457685,train,35790,0.5041996879096157,1.0,0.6039603960396039,149.6,0.0,159.64285714285714,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9085117,train,10576,0.5314918364919042,1.5,0.5121951219512195,159.6818181818182,50.0,175.0,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9407670,train,48929,0.5924087558790042,0.6,0.3399009900990098,164.5,0.0,125.33333333333331,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433647,train,6698,0.5335262395503003,0.6111111111111112,1.0,168.4,66.67,181.2,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
8950822,train,55,0.5032900184687508,1.818181818181818,1.2469135802469136,135.96666666666667,0.0,154.53333333333333,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9433542,train,10618,0.5151238629295849,1.0,0.4059405940594059,140.0,50.0,165.13333333333333,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9484565,train,40578,0.5360592255088324,1.1,1.9523809523809523,170.9,66.67,175.73333333333332,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9249162,train,300,0.5841751102931182,1.0,1.0,,0.0,,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9684450,train,12718,0.5537062263488458,1.0,0.2592592592592592,130.46153846153845,0.0,131.25,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9027451,train,17653,0.5335262395503003,0.4285714285714285,1.2469135802469136,146.4,75.0,144.73333333333332,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9085243,train,10576,0.5314918364919042,1.2,0.2592592592592592,163.57142857142858,0.0,168.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9087238,train,62,0.5924087558790042,0.5,0.3442622950819672,158.0,0.0,152.73333333333332,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9097367,train,23750,0.5537953254098916,0.375,2.463414634146341,145.45833333333334,0.0,147.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9457454,train,40424,0.561439841974754,0.6666666666666666,1.0,157.0,0.0,152.5,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9433388,train,9876,0.5205932306752448,1.2857142857142858,0.7530864197530864,142.9,50.0,170.73333333333332,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9076878,train,42573,0.5924087558790042,0.1,0.3399009900990098,143.5,0.0,137.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9344418,train,22784,0.5258061130595691,0.4285714285714285,1.3278688524590163,144.07142857142858,100.0,143.69230769230768,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9084599,train,9967,0.5855528089797787,1.8888888888888888,2.9047619047619047,150.0,100.0,162.9090909090909,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9327534,train,1210,0.5091486465617324,1.0,67.67,134.0,0.0,110.66666666666669,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9051181,train,44904,0.5360592255088324,1.2727272727272727,1.6557377049180328,168.625,66.67,176.46666666666667,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9087259,train,55,0.5314918364919042,1.2777777777777777,0.801980198019802,154.66666666666666,60.0,166.93333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9128517,train,48334,0.5110324173434719,1.5,1.853658536585366,182.0,0.0,173.25,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9085348,train,9876,0.5335262395503003,0.4117647058823529,0.6721311475409836,137.17857142857142,66.67,158.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
8844331,train,27,0.5924087558790042,0.7894736842105263,0.2079207920792079,164.36666666666667,0.0,134.26666666666668,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9668539,train,55,0.5314918364919042,1.7272727272727273,1.0,152.85714285714286,50.0,175.66666666666666,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9457671,train,47529,0.5314918364919042,1.375,0.6039603960396039,148.6,100.0,167.26666666666668,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9094406,train,46731,0.5855528089797787,1.4166666666666667,2.9047619047619047,148.9,100.0,138.33333333333334,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9084571,train,8056,0.5176274315066394,1.3076923076923077,1.0,168.4375,33.33,168.66666666666666,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9433206,train,7258,0.5855528089797787,2.833333333333333,3.857142857142857,163.6,50.0,165.06666666666666,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9087119,train,62,0.5258061130595691,0.5882352941176471,2.463414634146341,152.05555555555554,33.33,159.93333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
9262042,train,36098,0.5335262395503003,0.5454545454545454,1.0,157.76666666666668,100.0,155.8,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9097325,train,22497,0.5405683756769384,1.0,0.0123456790123456,152.0,0.0,150.0,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9097479,train,237,0.5924087558790042,0.5,0.0099009900990099,138.0,0.0,,1,0,,,,GradientBoostingClassifier,no,10,2,0.1
9087028,train,41,0.5314918364919042,2.125,0.3442622950819672,159.4375,0.0,174.93333333333334,0,1,,,,GradientBoostingClassifier,no,10,2,0.1
